NIK;Nama;Alamat_Asal;Alamat_Tujuan;Alasan_Kepindahan;Tanggal_Kepindahan
2627125919;Slamet Hidayat;Jalan Merdeka No. 83, Kota Sumatera Barat, Sumatera Barat, 98372;Jalan Sudirman No. 13, Kota Jawa Tengah, Jawa Tengah, 54996;Keluarga;06/11/2003
6589175898;Fitri Kurniawan;Jalan Gatot Subroto No. 18, Kota Jawa Barat, Jawa Barat, 23840;Jalan Gatot Subroto No. 41, Kota Bali, Bali, 96955;Pekerjaan;08/26/2001
7412714733;Indah Hutapea;Jalan Merdeka No. 6, Kota Banten, Banten, 42886;Jalan Sudirman No. 92, Kota Banten, Banten, 20393;Pendidikan;05/23/2004
6728760053;Siti Sirait;Jalan Diponegoro No. 95, Kota Sumatera Utara, Sumatera Utara, 95669;Jalan Diponegoro No. 67, Kota Sumatera Barat, Sumatera Barat, 62610;Pendidikan;08/23/2002
1571752006;Siti Saputra;Jalan Ahmad Yani No. 11, Kota Sumatera Utara, Sumatera Utara, 62736;Jalan Gatot Subroto No. 22, Kota Sumatera Barat, Sumatera Barat, 75590;Pekerjaan;02/16/2022
4562800890;Iwan Wijaya;Jalan Sudirman No. 50, Kota Jawa Timur, Jawa Timur, 29893;Jalan Veteran No. 12, Kota Sumatera Barat, Sumatera Barat, 97620;Lainnya;11/04/2023
2205114722;Rita Hartono;Jalan Gatot Subroto No. 88, Kota Jawa Barat, Jawa Barat, 95358;Jalan Gatot Subroto No. 70, Kota Jawa Tengah, Jawa Tengah, 19077;Keluarga;02/13/2015
8128832755;Susan Susanto;Jalan Veteran No. 40, Kota Sumatera Barat, Sumatera Barat, 18066;Jalan Sudirman No. 45, Kota Banten, Banten, 44811;Pekerjaan;07/14/2011
525901480;Hadi Andriani;Jalan Gatot Subroto No. 52, Kota Sumatera Utara, Sumatera Utara, 96340;Jalan Merdeka No. 92, Kota Jawa Tengah, Jawa Tengah, 49170;Pekerjaan;04/21/2008
7830079314;Dewi Setiawan;Jalan Diponegoro No. 87, Kota Jawa Tengah, Jawa Tengah, 95516;Jalan Ahmad Yani No. 50, Kota Bali, Bali, 10237;Keluarga;08/08/2005
2649144903;Susan Andriani;Jalan Ahmad Yani No. 89, Kota Jawa Barat, Jawa Barat, 94414;Jalan Diponegoro No. 26, Kota Jawa Timur, Jawa Timur, 41508;Keluarga;08/14/2022
5744462720;Dewi Saputra;Jalan Sudirman No. 40, Kota Jawa Tengah, Jawa Tengah, 94291;Jalan Gatot Subroto No. 87, Kota DKI Jakarta, DKI Jakarta, 27123;Pendidikan;11/27/2015
2273421055;Yulio Hidayat;Jalan Gatot Subroto No. 98, Kota Bali, Bali, 41596;Jalan Sudirman No. 30, Kota Bali, Bali, 47942;Keluarga;04/01/2015
7960774610;Iwan Nugroho;Jalan Ahmad Yani No. 70, Kota Bali, Bali, 49468;Jalan Gatot Subroto No. 2, Kota Bali, Bali, 46259;Keluarga;04/23/2002
608306161;Taufik Sirait;Jalan Merdeka No. 51, Kota Sumatera Barat, Sumatera Barat, 52305;Jalan Diponegoro No. 58, Kota Sumatera Utara, Sumatera Utara, 64593;Pendidikan;04/11/2023
8675790361;Hadi Hidayat;Jalan Ahmad Yani No. 36, Kota Bali, Bali, 41765;Jalan Diponegoro No. 32, Kota Jawa Timur, Jawa Timur, 77005;Lainnya;09/26/2017
5076253939;Muhammad Saputra;Jalan Veteran No. 94, Kota DKI Jakarta, DKI Jakarta, 29431;Jalan Veteran No. 88, Kota DKI Jakarta, DKI Jakarta, 19861;Pekerjaan;10/01/2008
4415915009;Indah Prasetyo;Jalan Sudirman No. 1, Kota Sumatera Utara, Sumatera Utara, 47442;Jalan Merdeka No. 65, Kota Jawa Barat, Jawa Barat, 27646;Keluarga;03/03/2023
4794349627;Rini Susanto;Jalan Diponegoro No. 53, Kota DKI Jakarta, DKI Jakarta, 17894;Jalan Merdeka No. 34, Kota Bali, Bali, 24953;Keluarga;09/08/2021
2379433639;Maya Nugroho;Jalan Merdeka No. 76, Kota Banten, Banten, 37158;Jalan Gatot Subroto No. 44, Kota Banten, Banten, 92092;Lainnya;09/25/2016
474394475;Nurul Sirait;Jalan Veteran No. 50, Kota Bali, Bali, 82163;Jalan Sudirman No. 20, Kota Jawa Tengah, Jawa Tengah, 31164;Pendidikan;07/02/2013
2384241496;Lia Nugroho;Jalan Sudirman No. 37, Kota Jawa Timur, Jawa Timur, 27595;Jalan Sudirman No. 56, Kota Bali, Bali, 37474;Pendidikan;12/03/2020
2789492914;Maya Hartono;Jalan Merdeka No. 48, Kota DKI Jakarta, DKI Jakarta, 73595;Jalan Veteran No. 76, Kota Jawa Timur, Jawa Timur, 47733;Pendidikan;08/25/2002
1098332227;Lia Andriani;Jalan Ahmad Yani No. 40, Kota Bali, Bali, 92728;Jalan Gatot Subroto No. 36, Kota Sumatera Utara, Sumatera Utara, 92921;Keluarga;06/20/2011
5840788312;Yuni Pranoto;Jalan Gatot Subroto No. 55, Kota Jawa Barat, Jawa Barat, 18967;Jalan Gatot Subroto No. 80, Kota DKI Jakarta, DKI Jakarta, 74982;Pekerjaan;04/20/2017
3041052208;Nurul Sirait;Jalan Veteran No. 88, Kota Jawa Tengah, Jawa Tengah, 40925;Jalan Veteran No. 87, Kota Sumatera Barat, Sumatera Barat, 62370;Lainnya;05/17/2022
8749438572;Agus Hartono;Jalan Sudirman No. 37, Kota Jawa Barat, Jawa Barat, 68113;Jalan Ahmad Yani No. 68, Kota Bali, Bali, 79541;Pekerjaan;08/19/2012
6010006176;Rita Santoso;Jalan Diponegoro No. 83, Kota Sumatera Barat, Sumatera Barat, 77768;Jalan Ahmad Yani No. 43, Kota DKI Jakarta, DKI Jakarta, 60543;Lainnya;04/03/2006
6419490706;Taufik Hutapea;Jalan Sudirman No. 35, Kota Jawa Tengah, Jawa Tengah, 55759;Jalan Gatot Subroto No. 48, Kota Jawa Barat, Jawa Barat, 89466;Pendidikan;11/15/2021
5719963052;Dedi Gunawan;Jalan Gatot Subroto No. 56, Kota Banten, Banten, 82818;Jalan Sudirman No. 64, Kota Bali, Bali, 68845;Keluarga;05/12/2004
9734416536;Dedi Hartono;Jalan Ahmad Yani No. 19, Kota DKI Jakarta, DKI Jakarta, 21125;Jalan Veteran No. 55, Kota Sumatera Barat, Sumatera Barat, 14941;Lainnya;02/26/2011
9569876408;Budi Hidayat;Jalan Diponegoro No. 86, Kota Jawa Tengah, Jawa Tengah, 44741;Jalan Sudirman No. 78, Kota Sumatera Barat, Sumatera Barat, 69129;Pekerjaan;10/31/2020
223213385;Taufik Hartono;Jalan Merdeka No. 77, Kota Jawa Barat, Jawa Barat, 84493;Jalan Gatot Subroto No. 3, Kota Banten, Banten, 42753;Lainnya;10/12/2013
2898352627;Iwan Pranoto;Jalan Veteran No. 64, Kota Sumatera Barat, Sumatera Barat, 98084;Jalan Ahmad Yani No. 90, Kota Jawa Tengah, Jawa Tengah, 24200;Keluarga;03/24/2008
9880590341;Agus Andriani;Jalan Sudirman No. 36, Kota Jawa Timur, Jawa Timur, 57119;Jalan Sudirman No. 71, Kota Jawa Timur, Jawa Timur, 73351;Keluarga;04/20/2016
3656625747;Rudi Susanto;Jalan Diponegoro No. 12, Kota DKI Jakarta, DKI Jakarta, 10362;Jalan Veteran No. 73, Kota Jawa Timur, Jawa Timur, 38189;Lainnya;07/28/2002
3943270927;Ani Wijaya;Jalan Gatot Subroto No. 60, Kota Jawa Timur, Jawa Timur, 17608;Jalan Sudirman No. 69, Kota Jawa Tengah, Jawa Tengah, 26222;Pekerjaan;06/17/2003
5130326286;Rudi Pranoto;Jalan Veteran No. 86, Kota Jawa Barat, Jawa Barat, 38022;Jalan Ahmad Yani No. 26, Kota Bali, Bali, 51797;Pekerjaan;02/11/2021
2359993720;Maya Nugroho;Jalan Diponegoro No. 80, Kota Banten, Banten, 56680;Jalan Merdeka No. 7, Kota Jawa Tengah, Jawa Tengah, 68210;Lainnya;03/18/2020
925593944;Indah Kurniawan;Jalan Gatot Subroto No. 69, Kota DKI Jakarta, DKI Jakarta, 92700;Jalan Sudirman No. 23, Kota Bali, Bali, 56131;Pendidikan;06/12/2005
8325396795;Hendro Hidayat;Jalan Diponegoro No. 8, Kota Jawa Barat, Jawa Barat, 43550;Jalan Veteran No. 37, Kota DKI Jakarta, DKI Jakarta, 50905;Lainnya;07/16/2003
2106803090;Fitri Nugroho;Jalan Merdeka No. 77, Kota Bali, Bali, 95377;Jalan Diponegoro No. 52, Kota Jawa Barat, Jawa Barat, 64299;Keluarga;03/30/2012
661953616;Ani Susanto;Jalan Diponegoro No. 85, Kota Jawa Timur, Jawa Timur, 41870;Jalan Gatot Subroto No. 90, Kota DKI Jakarta, DKI Jakarta, 50957;Keluarga;09/09/2024
5899682659;Fitri Hartono;Jalan Veteran No. 23, Kota Bali, Bali, 94330;Jalan Diponegoro No. 97, Kota Banten, Banten, 96645;Keluarga;12/31/2007
9108943579;Lia Wijaya;Jalan Diponegoro No. 34, Kota Jawa Barat, Jawa Barat, 64256;Jalan Gatot Subroto No. 78, Kota Sumatera Barat, Sumatera Barat, 86819;Lainnya;03/20/2015
7628467726;Susan Setiawan;Jalan Veteran No. 34, Kota Bali, Bali, 49870;Jalan Veteran No. 56, Kota Jawa Timur, Jawa Timur, 87202;Pekerjaan;06/20/2020
4403806342;Wati Kurniawan;Jalan Sudirman No. 90, Kota Banten, Banten, 16247;Jalan Gatot Subroto No. 36, Kota Sumatera Utara, Sumatera Utara, 42976;Pekerjaan;04/03/2011
1298002147;Hendro Hidayat;Jalan Merdeka No. 90, Kota DKI Jakarta, DKI Jakarta, 41239;Jalan Diponegoro No. 79, Kota Sumatera Barat, Sumatera Barat, 11842;Pekerjaan;11/20/2021
4388587290;Iwan Andriani;Jalan Veteran No. 77, Kota Bali, Bali, 68400;Jalan Ahmad Yani No. 61, Kota Jawa Barat, Jawa Barat, 33036;Lainnya;08/27/2019
8381483486;Taufik Susanto;Jalan Diponegoro No. 21, Kota DKI Jakarta, DKI Jakarta, 14743;Jalan Sudirman No. 77, Kota Sumatera Barat, Sumatera Barat, 82850;Pekerjaan;05/07/2023
9799135122;Yulio Sirait;Jalan Veteran No. 66, Kota Jawa Timur, Jawa Timur, 97718;Jalan Sudirman No. 85, Kota DKI Jakarta, DKI Jakarta, 31176;Pekerjaan;06/28/2004
3662717084;Rudi Andriani;Jalan Gatot Subroto No. 56, Kota Sumatera Utara, Sumatera Utara, 60934;Jalan Veteran No. 93, Kota Banten, Banten, 56831;Pendidikan;10/29/2014
63790733;Agus Kurniawan;Jalan Ahmad Yani No. 54, Kota Sumatera Utara, Sumatera Utara, 37239;Jalan Veteran No. 43, Kota Jawa Tengah, Jawa Tengah, 78936;Lainnya;12/29/2003
938350853;Agus Hartono;Jalan Ahmad Yani No. 41, Kota Banten, Banten, 73921;Jalan Sudirman No. 38, Kota Jawa Tengah, Jawa Tengah, 26314;Keluarga;03/05/2008
7877686614;Rini Susanto;Jalan Veteran No. 78, Kota Sumatera Barat, Sumatera Barat, 66616;Jalan Veteran No. 77, Kota Sumatera Utara, Sumatera Utara, 14906;Keluarga;03/03/2004
9153641217;Iwan Kurniawan;Jalan Merdeka No. 20, Kota Jawa Timur, Jawa Timur, 27131;Jalan Gatot Subroto No. 33, Kota DKI Jakarta, DKI Jakarta, 58313;Lainnya;10/15/2023
7648932105;Rina Kurniawan;Jalan Ahmad Yani No. 55, Kota Sumatera Utara, Sumatera Utara, 69189;Jalan Sudirman No. 80, Kota Bali, Bali, 10334;Lainnya;08/14/2018
7855559049;Rina Susanto;Jalan Diponegoro No. 76, Kota Banten, Banten, 50230;Jalan Veteran No. 27, Kota Jawa Barat, Jawa Barat, 24154;Pekerjaan;01/06/2007
855883269;Siti Santoso;Jalan Gatot Subroto No. 52, Kota Jawa Timur, Jawa Timur, 22993;Jalan Diponegoro No. 93, Kota DKI Jakarta, DKI Jakarta, 96948;Pendidikan;10/19/2009
1195591193;Muhammad Hidayat;Jalan Merdeka No. 87, Kota Sumatera Utara, Sumatera Utara, 45598;Jalan Sudirman No. 35, Kota Sumatera Utara, Sumatera Utara, 49421;Pekerjaan;01/09/2021
7834065254;Muhammad Susanto;Jalan Sudirman No. 51, Kota Banten, Banten, 65302;Jalan Ahmad Yani No. 19, Kota DKI Jakarta, DKI Jakarta, 78341;Keluarga;03/30/2002
2659790029;Budi Santoso;Jalan Veteran No. 32, Kota Sumatera Utara, Sumatera Utara, 75906;Jalan Merdeka No. 56, Kota Banten, Banten, 28302;Keluarga;09/28/2009
6302717869;Taufik Hidayat;Jalan Diponegoro No. 82, Kota Sumatera Utara, Sumatera Utara, 55588;Jalan Gatot Subroto No. 18, Kota Jawa Timur, Jawa Timur, 61574;Keluarga;03/04/2023
7207870454;Rini Saputra;Jalan Ahmad Yani No. 11, Kota Jawa Timur, Jawa Timur, 81099;Jalan Diponegoro No. 28, Kota Jawa Tengah, Jawa Tengah, 57675;Keluarga;05/20/2016
3638864333;Bambang Gunawan;Jalan Veteran No. 85, Kota Jawa Tengah, Jawa Tengah, 84513;Jalan Ahmad Yani No. 93, Kota Jawa Tengah, Jawa Tengah, 13219;Pendidikan;05/26/2005
6233525238;Fitri Prasetyo;Jalan Gatot Subroto No. 39, Kota Bali, Bali, 45922;Jalan Gatot Subroto No. 20, Kota Bali, Bali, 92844;Lainnya;12/21/2008
5721286470;Iwan Prasetyo;Jalan Merdeka No. 50, Kota Banten, Banten, 91301;Jalan Gatot Subroto No. 32, Kota Banten, Banten, 70380;Lainnya;12/03/2020
502629706;Ani Prasetyo;Jalan Diponegoro No. 65, Kota Sumatera Barat, Sumatera Barat, 99358;Jalan Merdeka No. 44, Kota Sumatera Utara, Sumatera Utara, 22177;Pendidikan;04/23/2014
9882921778;Wati Wijaya;Jalan Veteran No. 16, Kota Jawa Barat, Jawa Barat, 16612;Jalan Merdeka No. 95, Kota Jawa Barat, Jawa Barat, 86483;Pekerjaan;02/29/2020
5337355287;Dewi Kurniawan;Jalan Gatot Subroto No. 86, Kota Sumatera Barat, Sumatera Barat, 66899;Jalan Ahmad Yani No. 100, Kota Sumatera Barat, Sumatera Barat, 96739;Keluarga;06/07/2005
6994917954;Hadi Saputra;Jalan Veteran No. 23, Kota Sumatera Utara, Sumatera Utara, 92467;Jalan Veteran No. 98, Kota Jawa Timur, Jawa Timur, 19172;Keluarga;11/16/2017
6911513440;Rina Pranoto;Jalan Veteran No. 60, Kota DKI Jakarta, DKI Jakarta, 48727;Jalan Diponegoro No. 1, Kota Jawa Barat, Jawa Barat, 77341;Keluarga;03/24/2013
4248300531;Ahmad Santoso;Jalan Merdeka No. 8, Kota DKI Jakarta, DKI Jakarta, 20151;Jalan Diponegoro No. 7, Kota Banten, Banten, 86527;Keluarga;07/28/2019
7435169129;Ahmad Hutapea;Jalan Veteran No. 94, Kota Jawa Timur, Jawa Timur, 54099;Jalan Gatot Subroto No. 2, Kota Sumatera Utara, Sumatera Utara, 86665;Pendidikan;03/01/2012
6801978417;Hadi Hutapea;Jalan Ahmad Yani No. 87, Kota Bali, Bali, 47075;Jalan Gatot Subroto No. 91, Kota DKI Jakarta, DKI Jakarta, 75708;Pendidikan;08/16/2009
6638309008;Susan Santoso;Jalan Gatot Subroto No. 53, Kota Bali, Bali, 13600;Jalan Gatot Subroto No. 95, Kota Bali, Bali, 25865;Pekerjaan;01/17/2000
8544961410;Nurul Saputra;Jalan Merdeka No. 56, Kota Jawa Barat, Jawa Barat, 79443;Jalan Diponegoro No. 86, Kota Sumatera Utara, Sumatera Utara, 27718;Keluarga;10/31/2021
6819249746;Yuni Prasetyo;Jalan Veteran No. 90, Kota Jawa Barat, Jawa Barat, 57141;Jalan Gatot Subroto No. 28, Kota DKI Jakarta, DKI Jakarta, 79051;Lainnya;06/25/2021
2094055421;Bambang Hidayat;Jalan Veteran No. 70, Kota Jawa Timur, Jawa Timur, 48246;Jalan Diponegoro No. 6, Kota Bali, Bali, 44320;Keluarga;09/20/2018
6935777429;Hendro Pranoto;Jalan Diponegoro No. 28, Kota Banten, Banten, 48207;Jalan Sudirman No. 46, Kota Jawa Barat, Jawa Barat, 12416;Pendidikan;02/27/2003
3068844229;Hendro Nugroho;Jalan Merdeka No. 93, Kota Jawa Timur, Jawa Timur, 76501;Jalan Diponegoro No. 69, Kota Jawa Timur, Jawa Timur, 99524;Lainnya;01/18/2011
9962185681;Dedi Nugroho;Jalan Merdeka No. 60, Kota Jawa Timur, Jawa Timur, 69518;Jalan Veteran No. 15, Kota Sumatera Barat, Sumatera Barat, 15342;Lainnya;01/06/2008
5552244858;Erni Hutapea;Jalan Gatot Subroto No. 49, Kota Jawa Timur, Jawa Timur, 15755;Jalan Merdeka No. 92, Kota Jawa Timur, Jawa Timur, 73416;Keluarga;09/25/2020
641738418;Indah Susanto;Jalan Ahmad Yani No. 100, Kota DKI Jakarta, DKI Jakarta, 53516;Jalan Ahmad Yani No. 45, Kota Jawa Timur, Jawa Timur, 53908;Lainnya;02/29/2024
1565395775;Hadi Pranoto;Jalan Ahmad Yani No. 63, Kota Sumatera Barat, Sumatera Barat, 92207;Jalan Merdeka No. 11, Kota Jawa Barat, Jawa Barat, 71990;Pendidikan;02/21/2009
3118652862;Susan Susanto;Jalan Veteran No. 11, Kota DKI Jakarta, DKI Jakarta, 98980;Jalan Gatot Subroto No. 38, Kota Jawa Barat, Jawa Barat, 40704;Pendidikan;12/18/2021
2971642778;Rini Susanto;Jalan Sudirman No. 42, Kota DKI Jakarta, DKI Jakarta, 41493;Jalan Gatot Subroto No. 36, Kota Bali, Bali, 34812;Lainnya;08/14/2009
498382029;Rini Santoso;Jalan Sudirman No. 92, Kota Jawa Barat, Jawa Barat, 43498;Jalan Sudirman No. 63, Kota Sumatera Utara, Sumatera Utara, 99662;Pekerjaan;07/28/2000
9093466570;Muhammad Santoso;Jalan Merdeka No. 46, Kota Jawa Tengah, Jawa Tengah, 25488;Jalan Diponegoro No. 9, Kota DKI Jakarta, DKI Jakarta, 78433;Lainnya;12/05/2018
6541226729;Rina Hidayat;Jalan Merdeka No. 81, Kota Jawa Tengah, Jawa Tengah, 21015;Jalan Diponegoro No. 31, Kota DKI Jakarta, DKI Jakarta, 39106;Keluarga;05/16/2017
7415713349;Indah Setiawan;Jalan Ahmad Yani No. 67, Kota DKI Jakarta, DKI Jakarta, 87352;Jalan Veteran No. 40, Kota DKI Jakarta, DKI Jakarta, 69405;Pekerjaan;01/31/2024
6083498374;Slamet Hutapea;Jalan Veteran No. 25, Kota Jawa Tengah, Jawa Tengah, 95486;Jalan Gatot Subroto No. 13, Kota Bali, Bali, 98325;Lainnya;04/03/2021
8790710245;Muhammad Susanto;Jalan Merdeka No. 25, Kota Jawa Timur, Jawa Timur, 65149;Jalan Diponegoro No. 31, Kota Banten, Banten, 62774;Pekerjaan;10/26/2022
4609992735;Hadi Nugroho;Jalan Sudirman No. 38, Kota Jawa Timur, Jawa Timur, 65836;Jalan Ahmad Yani No. 83, Kota Bali, Bali, 46344;Keluarga;06/25/2017
3793661393;Adi Prasetyo;Jalan Sudirman No. 42, Kota Jawa Tengah, Jawa Tengah, 98018;Jalan Veteran No. 64, Kota Bali, Bali, 60265;Lainnya;10/05/2011
3196303551;Yulio Prasetyo;Jalan Veteran No. 18, Kota Jawa Timur, Jawa Timur, 43134;Jalan Sudirman No. 97, Kota Jawa Tengah, Jawa Tengah, 43676;Lainnya;08/14/2018
2232492315;Agus Nugroho;Jalan Merdeka No. 8, Kota Jawa Barat, Jawa Barat, 81992;Jalan Ahmad Yani No. 22, Kota Banten, Banten, 49544;Pendidikan;06/23/2010
4429664415;Indah Andriani;Jalan Diponegoro No. 31, Kota DKI Jakarta, DKI Jakarta, 30130;Jalan Merdeka No. 77, Kota Banten, Banten, 27574;Pendidikan;09/14/2018
234754994;Yuni Saputra;Jalan Sudirman No. 26, Kota Sumatera Utara, Sumatera Utara, 55702;Jalan Gatot Subroto No. 26, Kota Jawa Tengah, Jawa Tengah, 58878;Pekerjaan;08/23/2019
5363437552;Wati Andriani;Jalan Veteran No. 8, Kota Bali, Bali, 33667;Jalan Diponegoro No. 25, Kota Jawa Barat, Jawa Barat, 89039;Lainnya;11/10/2017
217512219;Rudi Prasetyo;Jalan Veteran No. 77, Kota Jawa Tengah, Jawa Tengah, 72420;Jalan Ahmad Yani No. 81, Kota Sumatera Utara, Sumatera Utara, 64284;Lainnya;04/09/2010
7576486875;Rita Susanto;Jalan Merdeka No. 63, Kota Jawa Tengah, Jawa Tengah, 39887;Jalan Veteran No. 5, Kota Sumatera Utara, Sumatera Utara, 10418;Pendidikan;10/24/2001
1436312348;Rina Sirait;Jalan Veteran No. 95, Kota Sumatera Barat, Sumatera Barat, 64348;Jalan Veteran No. 14, Kota Sumatera Barat, Sumatera Barat, 95835;Pendidikan;01/03/2021
3487802847;Rudi Hartono;Jalan Veteran No. 3, Kota Jawa Barat, Jawa Barat, 69220;Jalan Diponegoro No. 96, Kota Sumatera Barat, Sumatera Barat, 84245;Keluarga;02/25/2015
9523115917;Dewi Andriani;Jalan Sudirman No. 48, Kota Bali, Bali, 95855;Jalan Merdeka No. 31, Kota Bali, Bali, 22644;Lainnya;12/17/2006
2625062151;Lia Prasetyo;Jalan Sudirman No. 80, Kota Jawa Timur, Jawa Timur, 23309;Jalan Veteran No. 54, Kota Bali, Bali, 59542;Pekerjaan;07/25/2012
9830603031;Yuni Hartono;Jalan Sudirman No. 68, Kota DKI Jakarta, DKI Jakarta, 67664;Jalan Sudirman No. 39, Kota Jawa Barat, Jawa Barat, 95772;Lainnya;06/21/2013
8995523839;Slamet Sirait;Jalan Veteran No. 59, Kota Bali, Bali, 47603;Jalan Diponegoro No. 49, Kota Sumatera Barat, Sumatera Barat, 82232;Keluarga;11/19/2004
4650092665;Rudi Gunawan;Jalan Veteran No. 52, Kota Jawa Timur, Jawa Timur, 59649;Jalan Ahmad Yani No. 93, Kota Sumatera Utara, Sumatera Utara, 83698;Pekerjaan;05/04/2012
1646348356;Muhammad Saputra;Jalan Diponegoro No. 20, Kota Sumatera Utara, Sumatera Utara, 69178;Jalan Merdeka No. 96, Kota Jawa Barat, Jawa Barat, 75127;Pendidikan;09/20/2018
8299272029;Indah Wijaya;Jalan Veteran No. 82, Kota Jawa Timur, Jawa Timur, 52630;Jalan Diponegoro No. 19, Kota Jawa Timur, Jawa Timur, 90486;Keluarga;08/18/2005
2805789732;Budi Kurniawan;Jalan Diponegoro No. 89, Kota DKI Jakarta, DKI Jakarta, 17583;Jalan Veteran No. 24, Kota Bali, Bali, 83458;Lainnya;05/10/2013
6707719311;Ahmad Setiawan;Jalan Veteran No. 89, Kota Jawa Timur, Jawa Timur, 16794;Jalan Merdeka No. 41, Kota Jawa Barat, Jawa Barat, 73683;Pekerjaan;03/24/2019
5331142913;Rina Sirait;Jalan Sudirman No. 31, Kota DKI Jakarta, DKI Jakarta, 94527;Jalan Merdeka No. 23, Kota DKI Jakarta, DKI Jakarta, 66422;Lainnya;03/07/2005
5925918678;Ani Saputra;Jalan Gatot Subroto No. 11, Kota Jawa Barat, Jawa Barat, 78771;Jalan Sudirman No. 46, Kota Sumatera Barat, Sumatera Barat, 87752;Pendidikan;04/23/2011
2693295715;Yulio Wijaya;Jalan Diponegoro No. 58, Kota Bali, Bali, 56764;Jalan Sudirman No. 44, Kota Banten, Banten, 82212;Keluarga;04/17/2016
8161426196;Wati Gunawan;Jalan Gatot Subroto No. 98, Kota Banten, Banten, 53843;Jalan Merdeka No. 82, Kota Sumatera Utara, Sumatera Utara, 80705;Pekerjaan;08/16/2019
6094374370;Hendro Gunawan;Jalan Diponegoro No. 93, Kota Jawa Barat, Jawa Barat, 38539;Jalan Ahmad Yani No. 31, Kota Jawa Barat, Jawa Barat, 38819;Pekerjaan;03/19/2017
499504503;Rina Gunawan;Jalan Gatot Subroto No. 32, Kota Jawa Timur, Jawa Timur, 70029;Jalan Diponegoro No. 16, Kota Banten, Banten, 23224;Lainnya;09/04/2022
9535861043;Rudi Gunawan;Jalan Veteran No. 60, Kota Bali, Bali, 46837;Jalan Gatot Subroto No. 63, Kota Bali, Bali, 92459;Lainnya;10/23/2022
9335289215;Bambang Susanto;Jalan Ahmad Yani No. 12, Kota Jawa Timur, Jawa Timur, 31690;Jalan Veteran No. 13, Kota Jawa Timur, Jawa Timur, 51145;Pekerjaan;08/21/2011
371076344;Muhammad Pranoto;Jalan Ahmad Yani No. 43, Kota Banten, Banten, 19257;Jalan Sudirman No. 16, Kota Banten, Banten, 84229;Pendidikan;09/20/2006
9688297014;Yulio Wijaya;Jalan Veteran No. 60, Kota Bali, Bali, 60554;Jalan Veteran No. 35, Kota Sumatera Utara, Sumatera Utara, 92846;Lainnya;11/02/2023
6140992057;Yulio Wijaya;Jalan Ahmad Yani No. 89, Kota Jawa Barat, Jawa Barat, 71019;Jalan Gatot Subroto No. 3, Kota Jawa Tengah, Jawa Tengah, 89312;Pendidikan;03/21/2015
169341325;Erni Gunawan;Jalan Merdeka No. 29, Kota Jawa Timur, Jawa Timur, 80645;Jalan Sudirman No. 17, Kota Sumatera Utara, Sumatera Utara, 68655;Pekerjaan;04/23/2001
9418745998;Ahmad Saputra;Jalan Sudirman No. 3, Kota Jawa Barat, Jawa Barat, 58046;Jalan Merdeka No. 83, Kota DKI Jakarta, DKI Jakarta, 19561;Lainnya;10/23/2005
1438350553;Hendro Hidayat;Jalan Merdeka No. 56, Kota Banten, Banten, 46983;Jalan Diponegoro No. 11, Kota DKI Jakarta, DKI Jakarta, 41535;Keluarga;11/20/2022
4129280122;Fitri Nugroho;Jalan Veteran No. 54, Kota Jawa Barat, Jawa Barat, 15254;Jalan Veteran No. 56, Kota Bali, Bali, 34983;Lainnya;07/12/2018
6196377231;Iwan Santoso;Jalan Sudirman No. 95, Kota Jawa Barat, Jawa Barat, 30659;Jalan Sudirman No. 38, Kota Jawa Timur, Jawa Timur, 94555;Pendidikan;02/28/2023
7741036637;Rini Gunawan;Jalan Diponegoro No. 61, Kota Jawa Tengah, Jawa Tengah, 17940;Jalan Diponegoro No. 6, Kota Sumatera Barat, Sumatera Barat, 13219;Pekerjaan;09/17/2012
5083319792;Fitri Hutapea;Jalan Gatot Subroto No. 62, Kota Jawa Barat, Jawa Barat, 88341;Jalan Gatot Subroto No. 54, Kota Jawa Timur, Jawa Timur, 41376;Lainnya;09/27/2020
6020735758;Wati Pranoto;Jalan Gatot Subroto No. 26, Kota Sumatera Barat, Sumatera Barat, 77585;Jalan Gatot Subroto No. 17, Kota Jawa Timur, Jawa Timur, 75557;Lainnya;04/29/2005
4662712199;Susan Susanto;Jalan Ahmad Yani No. 83, Kota Jawa Barat, Jawa Barat, 31285;Jalan Merdeka No. 77, Kota Sumatera Utara, Sumatera Utara, 50268;Lainnya;07/28/2016
8580457931;Eko Santoso;Jalan Sudirman No. 15, Kota Jawa Barat, Jawa Barat, 42311;Jalan Diponegoro No. 81, Kota Banten, Banten, 37740;Keluarga;07/06/2022
1635370393;Rita Prasetyo;Jalan Ahmad Yani No. 57, Kota Jawa Timur, Jawa Timur, 98441;Jalan Veteran No. 68, Kota Jawa Tengah, Jawa Tengah, 47317;Lainnya;03/08/2005
297775960;Agus Susanto;Jalan Ahmad Yani No. 91, Kota Jawa Tengah, Jawa Tengah, 85331;Jalan Diponegoro No. 94, Kota Bali, Bali, 27961;Pendidikan;02/07/2004
7907679299;Agus Prasetyo;Jalan Veteran No. 47, Kota Sumatera Utara, Sumatera Utara, 72236;Jalan Sudirman No. 31, Kota DKI Jakarta, DKI Jakarta, 75152;Lainnya;07/17/2010
